DateTime,TimeEpoch,Temperature,Humidity,xaccelaration,yaccelaration,zaccelaration
2021/10/01 13:57:59,1633067879.4400663,,,0.01,0.03,0.0
2021/10/01 13:57:59,1633067879.5390658,30.10,67.60,0.0,0.03,0.0
2021/10/01 13:57:59,1633067879.6401155,,,-0.0,0.03,0.0
2021/10/01 13:57:59,1633067879.7396307,,,-0.0,0.03,-0.0
2021/10/01 13:57:59,1633067879.839623,,,-0.0,0.03,-0.0
2021/10/01 13:57:59,1633067879.940803,,,-0.0,0.03,-0.0
2021/10/01 13:58:00,1633067880.039871,,,-0.0,0.02,0.03
2021/10/01 13:58:00,1633067880.1393979,,,-0.0,0.02,-0.0
2021/10/01 13:58:00,1633067880.2413986,,,-0.0,0.02,-0.0
2021/10/01 13:58:00,1633067880.3403964,,,0.0,0.03,-0.0
2021/10/01 13:58:00,1633067880.4393988,,,0.0,0.03,0.0
2021/10/01 13:58:00,1633067880.539399,,,-0.03,0.01,-0.0
2021/10/01 13:58:00,1633067880.6403997,,,0.01,0.07,-0.0
2021/10/01 13:58:00,1633067880.7474,,,-0.01,0.03,-0.0
2021/10/01 13:58:00,1633067880.8433971,,,-0.0,0.03,0.0
2021/10/01 13:58:00,1633067880.942396,,,-0.0,0.03,0.0
2021/10/01 13:58:01,1633067881.0633981,,,-0.12,0.03,-0.0
2021/10/01 13:58:01,1633067881.1403973,,,-0.0,0.02,0.0
2021/10/01 13:58:01,1633067881.24041,,,0.01,0.35,-0.0
2021/10/01 13:58:01,1633067881.3409147,,,-0.0,0.04,-0.0
2021/10/01 13:58:01,1633067881.4400675,,,0.01,0.03,0.0
2021/10/01 13:58:01,1633067881.5402367,,,0.01,0.03,0.01
2021/10/01 13:58:01,1633067881.640238,,,-0.0,0.03,0.0
2021/10/01 13:58:01,1633067881.7399893,,,0.0,0.03,0.01
2021/10/01 13:58:01,1633067881.8410618,,,-0.06,0.02,0.01
2021/10/01 13:58:01,1633067881.9401088,,,-0.0,0.04,0.04
2021/10/01 13:58:02,1633067882.0402448,,,0.0,0.03,-0.0
2021/10/01 13:58:02,1633067882.1392784,,,-0.0,0.03,0.0
2021/10/01 13:58:02,1633067882.2464561,,,-0.0,0.03,-0.0
2021/10/01 13:58:02,1633067882.3394551,,,-0.0,0.03,0.01
2021/10/01 13:58:02,1633067882.4395106,,,-0.17,0.04,0.0
2021/10/01 13:58:02,1633067882.5395584,,,-0.0,0.02,0.0
2021/10/01 13:58:02,1633067882.6395586,,,-0.01,0.03,0.13
2021/10/01 13:58:02,1633067882.7400796,,,-0.0,0.0,-0.0
2021/10/01 13:58:02,1633067882.839073,,,-0.0,0.03,0.0
2021/10/01 13:58:02,1633067882.9400744,,,-0.01,0.03,0.0
2021/10/01 13:58:03,1633067883.0400763,,,-0.0,0.01,-0.0
2021/10/01 13:58:03,1633067883.1430755,,,-0.0,0.03,-0.0
2021/10/01 13:58:03,1633067883.2390742,,,-0.0,0.03,-0.0
2021/10/01 13:58:03,1633067883.3400774,,,-0.0,0.03,-0.0
2021/10/01 13:58:03,1633067883.4495935,,,0.0,0.03,0.01
2021/10/01 13:58:03,1633067883.5396001,30.00,67.60,0.01,0.03,0.0
2021/10/01 13:58:03,1633067883.6415927,,,-0.0,0.02,0.0
2021/10/01 13:58:03,1633067883.7505994,,,-0.0,0.02,-0.0
2021/10/01 13:58:03,1633067883.8475933,,,-0.0,0.02,0.02
2021/10/01 13:58:03,1633067883.9455924,,,0.0,0.02,0.0
2021/10/01 13:58:04,1633067884.0431135,,,-0.0,0.03,0.0
2021/10/01 13:58:04,1633067884.1401148,,,-0.0,0.03,0.01
2021/10/01 13:58:04,1633067884.3321123,,,0.02,0.03,0.0
2021/10/01 13:58:04,1633067884.5131147,,,-0.0,0.02,0.0
2021/10/01 13:58:04,1633067884.5481138,,,0.0,0.03,0.0
2021/10/01 13:58:04,1633067884.5511138,,,-0.0,0.03,-0.0
2021/10/01 13:58:04,1633067884.6401203,,,0.0,-0.03,-0.0
2021/10/01 13:58:04,1633067884.7401133,,,-0.0,0.03,0.01
2021/10/01 13:58:04,1633067884.8651154,,,-0.18,0.03,0.01
2021/10/01 13:58:04,1633067884.940111,,,-0.02,0.03,-0.0
2021/10/01 13:58:05,1633067885.0401664,,,-0.0,0.03,-0.29
2021/10/01 13:58:05,1633067885.140194,,,-0.01,0.03,0.01
2021/10/01 13:58:05,1633067885.239708,,,-0.0,0.03,-0.0
2021/10/01 13:58:05,1633067885.3847172,,,0.0,0.02,-0.0
2021/10/01 13:58:05,1633067885.4417095,,,0.29,0.03,0.0
2021/10/01 13:58:05,1633067885.5517278,30.00,67.50,0.02,0.03,0.0
2021/10/01 13:58:05,1633067885.6447203,,,-0.01,0.03,0.28
2021/10/01 13:58:05,1633067885.7477188,,,-0.0,0.03,-0.0
2021/10/01 13:58:05,1633067885.8427198,,,0.01,0.02,-0.0
2021/10/01 13:58:05,1633067885.9427187,,,-0.0,0.03,0.0
2021/10/01 13:58:06,1633067886.0397248,,,-0.02,0.02,0.01
2021/10/01 13:58:06,1633067886.1397202,,,-0.02,0.03,0.0
2021/10/01 13:58:06,1633067886.239718,,,-0.01,0.03,0.0
2021/10/01 13:58:06,1633067886.3407192,,,-0.0,0.03,-0.01
2021/10/01 13:58:06,1633067886.439724,,,0.0,0.03,0.0
2021/10/01 13:58:06,1633067886.5397174,,,-0.0,0.03,0.0
2021/10/01 13:58:06,1633067886.6407206,,,0.02,0.03,0.0
2021/10/01 13:59:05,1633067945.5555649,,,-0.01,0.0,0.0
2021/10/01 13:59:05,1633067945.6565647,,,0.01,-0.1,-0.0
2021/10/01 13:59:05,1633067945.7575648,,,-0.01,0.0,0.02
2021/10/01 13:59:05,1633067945.8555634,,,-0.01,0.0,0.0
2021/10/01 13:59:05,1633067945.95679,,,-0.0,0.0,0.0
2021/10/01 13:59:06,1633067946.0557907,,,-0.0,0.0,-0.0
2021/10/01 13:59:06,1633067946.1567895,,,-0.0,-0.0,0.0
2021/10/01 13:59:06,1633067946.255788,,,-0.0,-0.08,-0.0
2021/10/01 13:59:06,1633067946.3557887,,,0.01,0.0,-0.0
2021/10/01 13:59:06,1633067946.4567864,,,-0.0,0.0,-0.0
2021/10/01 13:59:06,1633067946.5577877,,,-0.0,-0.0,0.0
2021/10/01 13:59:06,1633067946.655788,,,0.01,-0.53,0.0
2021/10/01 13:59:06,1633067946.756099,,,0.02,-0.0,-0.0
2021/10/01 13:59:06,1633067946.8560984,,,0.0,-0.27,0.01
2021/10/01 13:59:06,1633067946.9550972,,,0.0,0.0,0.0
2021/10/01 13:59:07,1633067947.055094,,,-0.0,0.0,-0.0
2021/10/01 13:59:07,1633067947.1560972,,,0.01,0.0,-0.0
2021/10/01 13:59:07,1633067947.2550976,,,0.0,0.16,-0.0
2021/10/01 13:59:07,1633067947.3550956,,,-0.0,0.0,-0.0
2021/10/01 13:59:07,1633067947.4556086,,,-0.0,-0.07,0.0
2021/10/01 13:59:07,1633067947.5556097,,,-0.0,0.36,0.0
2021/10/01 13:59:07,1633067947.6567047,,,-0.01,0.0,-0.0
2021/10/01 13:59:07,1633067947.7557068,,,0.0,-0.0,-0.0
2021/10/01 13:59:07,1633067947.8566935,,,0.0,0.0,0.0
2021/10/01 13:59:07,1633067947.955741,,,-0.0,-0.0,-0.0
2021/10/01 13:59:08,1633067948.0557408,,,-0.0,0.03,-0.0
2021/10/01 13:59:08,1633067948.1567426,,,-0.0,-0.01,-0.08
2021/10/01 13:59:08,1633067948.2567444,,,-0.0,0.0,-0.0
2021/10/01 13:59:08,1633067948.356743,,,0.0,-0.0,0.0
2021/10/01 13:59:08,1633067948.4557421,,,-0.0,0.0,-0.0
2021/10/01 13:59:08,1633067948.5567431,,,-0.0,-0.0,-0.0
2021/10/01 13:59:08,1633067948.6557417,,,-0.0,-0.33,0.0
2021/10/01 13:59:08,1633067948.756743,,,-0.0,-0.0,-0.35
2021/10/01 13:59:08,1633067948.8557413,,,-0.0,0.0,-0.0
2021/10/01 13:59:08,1633067948.9567423,,,-0.0,0.0,-0.0
2021/10/01 13:59:09,1633067949.0562742,,,-0.0,0.0,0.0
2021/10/01 13:59:09,1633067949.1565042,,,0.01,0.0,-0.0
2021/10/01 13:59:09,1633067949.257506,,,-0.0,0.0,-0.0
2021/10/01 13:59:09,1633067949.3555036,,,0.1,0.0,0.01
2021/10/01 13:59:09,1633067949.4555676,,,0.0,-0.0,-0.0
2021/10/01 13:59:09,1633067949.5555685,,,-0.0,0.0,-0.0
2021/10/01 13:59:09,1633067949.655569,,,-0.0,0.0,0.0
2021/10/01 13:59:09,1633067949.8085713,,,-0.0,-0.01,-0.0
2021/10/01 13:59:09,1633067949.9213586,,,-0.0,0.0,0.0
2021/10/01 13:59:09,1633067949.9719117,,,0.0,-0.02,0.0
2021/10/01 13:59:10,1633067950.0571673,,,0.0,0.0,0.04
2021/10/01 13:59:10,1633067950.1561656,,,-0.0,-0.0,-0.0
2021/10/01 13:59:10,1633067950.2571657,,,-0.0,-0.0,-0.0
2021/10/01 13:59:10,1633067950.3571649,,,-0.01,-0.05,-0.0
2021/10/01 13:59:10,1633067950.455165,,,-0.0,0.0,-0.0
2021/10/01 13:59:10,1633067950.5571654,,,0.07,0.0,-0.0
2021/10/01 13:59:10,1633067950.6561656,,,-0.0,0.11,-0.06
2021/10/01 13:59:10,1633067950.7571673,,,0.01,-0.04,-0.0
2021/10/01 13:59:10,1633067950.8561695,,,-0.0,0.0,-0.0
2021/10/01 13:59:10,1633067950.9571662,,,0.0,0.0,0.0
2021/10/01 13:59:11,1633067951.0611658,,,-0.0,0.0,0.0
2021/10/01 13:59:11,1633067951.1551678,,,-0.0,0.22,0.0
2021/10/01 13:59:11,1633067951.256167,,,0.01,0.02,-0.0
2021/10/01 13:59:11,1633067951.355166,,,-0.0,0.0,-0.0
2021/10/01 13:59:11,1633067951.455168,,,0.01,0.0,-0.0
2021/10/01 13:59:11,1633067951.5556817,,,0.0,0.0,0.0
2021/10/01 13:59:11,1633067951.6566813,,,-0.0,0.24,-0.0
2021/10/01 13:59:11,1633067951.7552645,,,0.18,0.0,0.0
2021/10/01 13:59:11,1633067951.8562644,,,-0.01,0.0,-0.0
2021/10/01 13:59:11,1633067951.9552658,,,-0.0,0.17,0.07
2021/10/01 13:59:12,1633067952.0552528,,,-0.0,0.0,-0.0
2021/10/01 13:59:12,1633067952.1552548,,,-0.0,0.0,-0.0
2021/10/01 13:59:12,1633067952.2562606,,,0.01,0.0,-0.06
2021/10/01 13:59:12,1633067952.3552542,,,0.02,0.0,0.0
2021/10/01 13:59:12,1633067952.4552538,,,-0.0,0.0,0.23
2021/10/01 13:59:12,1633067952.5552526,,,-0.01,0.0,-0.0
2021/10/01 13:59:12,1633067952.656255,,,-0.0,0.0,0.01
2021/10/01 13:59:12,1633067952.7572553,,,-0.0,0.0,-0.0
2021/10/01 13:59:12,1633067952.8548703,,,0.02,0.03,-0.19
2021/10/01 13:59:12,1633067952.9558735,,,-0.0,0.0,-0.0
2021/10/01 13:59:13,1633067953.055873,,,-0.04,0.0,-0.0
2021/10/01 13:59:13,1633067953.1558723,,,-0.0,0.0,0.01
2021/10/01 13:59:13,1633067953.2548718,,,-0.01,0.0,0.0
2021/10/01 13:59:13,1633067953.3558736,,,0.0,0.0,-0.0
2021/10/01 13:59:13,1633067953.455879,,,-0.0,0.0,0.0
2021/10/01 13:59:13,1633067953.555873,,,-0.0,0.0,-0.0
2021/10/01 13:59:13,1633067953.6548707,,,0.0,-0.0,0.0
2021/10/01 13:59:13,1633067953.7558734,,,0.01,0.23,-0.0
2021/10/01 13:59:13,1633067953.8588722,,,0.0,0.0,0.01
2021/10/01 13:59:13,1633067953.9558723,,,0.01,0.0,-0.0
2021/10/01 13:59:14,1633067954.0553331,,,-0.0,0.0,-0.04
2021/10/01 13:59:14,1633067954.1565065,,,-0.0,-0.0,0.0
2021/10/01 13:59:14,1633067954.2565064,,,0.24,-0.0,0.0
2021/10/01 13:59:14,1633067954.3555062,,,0.0,-0.03,-0.0
2021/10/01 13:59:14,1633067954.455028,,,0.0,0.0,0.01
2021/10/01 13:59:14,1633067954.556048,,,-0.0,-0.02,-0.0
2021/10/01 13:59:14,1633067954.6565483,,,-0.0,0.0,-0.0
2021/10/01 13:59:14,1633067954.7545469,,,0.01,0.0,0.0
2021/10/01 13:59:14,1633067954.855359,,,0.0,-0.02,-0.0
2021/10/01 13:59:14,1633067954.955356,,,-0.01,-0.03,0.01
2021/10/01 13:59:15,1633067955.0563686,,,-0.0,-0.03,0.06
2021/10/01 13:59:15,1633067955.171356,,,-0.01,-0.0,-0.0
2021/10/01 13:59:15,1633067955.262355,,,0.0,0.0,-0.0
2021/10/01 13:59:15,1633067955.3563576,,,-0.0,0.0,-0.0
2021/10/01 13:59:15,1633067955.5083582,,,0.18,-0.01,-0.0
2021/10/01 13:59:15,1633067955.5834093,,,0.01,-0.01,0.0
2021/10/01 13:59:15,1633067955.6554048,,,-0.0,0.0,0.0
2021/10/01 13:59:15,1633067955.7934072,,,-0.0,-0.0,-0.01
2021/10/01 13:59:15,1633067955.8554103,,,0.0,0.0,0.0
2021/10/01 13:59:15,1633067955.956407,,,-0.0,-0.01,-0.0
2021/10/01 13:59:16,1633067956.0557764,,,0.24,-0.01,-0.0
2021/10/01 13:59:16,1633067956.154821,,,0.02,0.0,0.0
2021/10/01 13:59:16,1633067956.2548244,,,0.0,0.02,0.08
2021/10/01 13:59:16,1633067956.3558815,,,-0.0,0.0,-0.0
2021/10/01 13:59:16,1633067956.4554007,,,-0.0,0.0,-0.0
2021/10/01 13:59:16,1633067956.555402,,,0.0,-0.0,-0.0
2021/10/01 13:59:16,1633067956.6564035,,,-0.0,-0.0,-0.0
2021/10/01 13:59:16,1633067956.755922,,,-0.04,-0.01,-0.0
2021/10/01 13:59:16,1633067956.8559225,,,0.01,-0.01,-0.0
2021/10/01 13:59:16,1633067956.9559264,,,0.0,0.0,0.01
2021/10/01 13:59:17,1633067957.055924,,,-0.01,-0.0,-0.0
2021/10/01 13:59:17,1633067957.155921,,,-0.0,-0.0,-0.0
2021/10/01 13:59:17,1633067957.254923,,,-0.0,0.0,-0.0
2021/10/01 13:59:17,1633067957.354922,,,-0.01,0.0,-0.0
2021/10/01 13:59:17,1633067957.4559205,,,-0.0,0.08,-0.0
2021/10/01 14:00:25,1633068025.3524585,,,-0.2,0.0,-0.0
2021/10/01 14:00:25,1633068025.4524555,,,0.03,-0.0,-0.0
2021/10/01 14:00:25,1633068025.5524523,,,0.01,0.0,-0.04
2021/10/01 14:00:25,1633068025.6534557,,,0.0,0.0,-0.0
2021/10/01 14:00:25,1633068025.790454,,,0.01,-0.01,-0.0
2021/10/01 14:00:25,1633068025.905458,,,0.02,0.0,-0.0
2021/10/01 14:00:25,1633068025.9514537,30.00,67.70,0.01,0.0,0.0
2021/10/01 14:00:26,1633068026.052453,,,-0.0,0.0,-0.0
2021/10/01 14:00:26,1633068026.1524553,,,0.01,0.05,-0.0
2021/10/01 14:00:26,1633068026.254454,,,0.01,0.0,-0.0
2021/10/01 14:00:26,1633068026.3524547,,,-0.0,-0.0,-0.0
2021/10/01 14:00:26,1633068026.4534569,,,0.01,-0.0,-0.0
2021/10/01 14:00:26,1633068026.5524585,,,0.01,0.0,-0.0
2021/10/01 14:00:26,1633068026.652451,,,0.03,-0.01,-0.0
2021/10/01 14:00:26,1633068026.7524917,,,0.01,-0.0,-0.0
2021/10/01 14:00:26,1633068026.8524916,,,0.01,0.0,0.05
2021/10/01 14:00:26,1633068026.9530163,,,0.01,0.0,-0.0
2021/10/01 14:00:27,1633068027.053017,,,0.01,0.0,-0.0
2021/10/01 14:00:27,1633068027.1535454,,,0.0,0.0,-0.0
2021/10/01 14:00:27,1633068027.2525768,,,0.02,-0.0,-0.0
2021/10/01 14:00:27,1633068027.3526428,,,0.0,0.0,-0.0
2021/10/01 14:00:27,1633068027.4526436,,,0.01,0.0,0.0
2021/10/01 14:00:27,1633068027.5636427,,,0.01,0.0,-0.0
2021/10/01 14:00:27,1633068027.652168,,,0.01,0.0,-0.0
2021/10/01 14:00:27,1633068027.756168,,,0.02,-0.0,-0.0
2021/10/01 14:00:27,1633068027.8521655,,,-0.2,0.0,0.0
2021/10/01 14:00:27,1633068027.953173,,,0.01,0.13,0.0
2021/10/01 14:00:28,1633068028.0531683,,,0.01,0.0,-0.0
2021/10/01 14:00:28,1633068028.1521668,,,0.01,-0.0,-0.0
2021/10/01 14:00:28,1633068028.2531693,,,0.0,-0.0,-0.0
2021/10/01 14:00:28,1633068028.3531861,,,0.02,0.0,0.0
2021/10/01 14:00:28,1633068028.4522238,,,0.0,0.0,-0.0
2021/10/01 14:00:28,1633068028.5533261,,,0.0,0.09,-0.0
2021/10/01 14:00:28,1633068028.6523237,,,0.0,0.0,-0.0
2021/10/01 14:00:28,1633068028.7523263,,,0.01,0.0,-0.0
2021/10/01 14:00:28,1633068028.8523273,,,0.01,-0.0,-0.0
2021/10/01 14:00:28,1633068028.9523258,,,0.01,0.0,-0.0
2021/10/01 14:00:29,1633068029.052845,,,0.0,-0.0,-0.0
2021/10/01 14:00:29,1633068029.1528459,,,0.01,0.42,-0.0
2021/10/01 14:00:29,1633068029.2528453,,,0.02,0.0,-0.12
2021/10/01 14:00:29,1633068029.3528454,,,0.01,-0.0,0.0
2021/10/01 14:00:29,1633068029.452846,,,0.01,-0.0,-0.0
2021/10/01 14:00:29,1633068029.5528452,,,0.0,-0.0,-0.0
2021/10/01 14:00:29,1633068029.652844,,,0.15,-0.0,-0.0
2021/10/01 14:00:29,1633068029.752843,,,-0.01,0.03,-0.0
2021/10/01 14:00:29,1633068029.8655336,,,0.01,0.0,-0.01
2021/10/01 14:00:29,1633068029.9525337,,,0.01,0.0,-0.01
2021/10/01 14:00:30,1633068030.052534,,,0.01,0.0,-0.0
2021/10/01 14:00:30,1633068030.1525328,,,-0.25,0.15,-0.0
2021/10/01 14:00:30,1633068030.2530475,,,-0.04,0.0,-0.0
2021/10/01 14:00:30,1633068030.390048,,,-0.02,-0.0,-0.0
2021/10/01 14:00:30,1633068030.4520445,,,0.0,-0.06,0.07
2021/10/01 14:00:30,1633068030.5523918,,,0.01,-0.0,-0.0
2021/10/01 14:00:30,1633068030.652392,,,0.01,-0.0,-0.0
2021/10/01 14:00:30,1633068030.7513907,,,0.01,0.0,-0.0
2021/10/01 14:00:30,1633068030.8519113,,,-0.21,-0.0,-0.0
2021/10/01 14:00:30,1633068030.9529111,,,-0.01,0.0,-0.0
2021/10/01 14:00:31,1633068031.0529108,,,0.01,-0.03,-0.0
2021/10/01 14:00:31,1633068031.1524339,,,0.01,-0.0,-0.0
2021/10/01 14:00:31,1633068031.2524326,,,0.01,-0.0,-0.0
2021/10/01 14:00:31,1633068031.353443,,,0.0,-0.0,-0.0
2021/10/01 14:00:31,1633068031.460436,,,-0.0,0.0,-0.0
2021/10/01 14:00:31,1633068031.5524344,,,-0.0,0.0,-0.0
2021/10/01 14:00:31,1633068031.6524327,,,-0.0,-0.0,0.02
2021/10/01 14:00:31,1633068031.7530887,,,0.01,0.0,-0.01
2021/10/01 14:00:31,1633068031.8520894,,,0.01,0.0,-0.0
2021/10/01 14:00:31,1633068031.952089,,,0.02,-0.01,0.0
2021/10/01 14:00:32,1633068032.0530968,,,0.01,0.0,-0.0
2021/10/01 14:00:32,1633068032.152087,,,-0.02,-0.0,-0.0
2021/10/01 14:00:32,1633068032.2510865,,,0.01,0.0,0.01
2021/10/01 14:00:32,1633068032.3520923,,,0.01,0.0,-0.0
2021/10/01 14:00:32,1633068032.4520907,,,0.01,-0.0,-0.0
2021/10/01 14:00:32,1633068032.5520566,,,0.01,0.0,-0.0
2021/10/01 14:00:32,1633068032.6518176,,,0.01,0.0,-0.0
2021/10/01 14:00:32,1633068032.7513359,,,0.05,-0.01,-0.0
2021/10/01 14:00:32,1633068032.8513362,,,0.02,0.0,0.0
2021/10/01 14:00:32,1633068032.9523382,,,0.01,-0.01,-0.0
2021/10/01 14:00:33,1633068033.0513368,,,0.02,0.0,-0.0
2021/10/01 14:00:33,1633068033.1523395,,,0.01,-0.0,-0.0
2021/10/01 14:00:33,1633068033.2528558,,,0.01,-0.01,-0.0
2021/10/01 14:00:33,1633068033.3528552,,,-0.08,-0.0,-0.0
2021/10/01 14:00:33,1633068033.4524143,,,0.01,0.02,-0.0
2021/10/01 14:00:33,1633068033.5519705,,,-0.32,0.0,-0.0
2021/10/01 14:00:33,1633068033.6519685,,,0.01,-0.01,-0.0
2021/10/01 14:00:33,1633068033.7519698,,,0.0,-0.0,-0.0
2021/10/01 14:00:33,1633068033.8529751,,,0.01,0.0,-0.0
2021/10/01 14:00:33,1633068033.9519703,,,0.01,0.0,-0.0
2021/10/01 14:00:34,1633068034.0519698,,,0.0,-0.0,-0.0
2021/10/01 14:00:34,1633068034.151969,,,0.0,-0.03,-0.0
2021/10/01 14:00:34,1633068034.25197,,,0.01,-0.01,-0.0
2021/10/01 14:00:34,1633068034.3529718,,,-0.02,0.0,-0.0
2021/10/01 14:00:34,1633068034.45197,,,0.0,0.0,-0.0
2021/10/01 14:00:34,1633068034.5519695,,,0.03,0.0,-0.0
2021/10/01 14:00:34,1633068034.6520946,,,0.0,0.0,-0.44
2021/10/01 14:00:34,1633068034.752094,,,0.0,-0.01,0.1
2021/10/01 14:00:34,1633068034.8516383,,,0.01,0.0,-0.0
2021/10/01 14:00:34,1633068034.9536366,,,0.01,-0.0,-0.0
2021/10/01 14:00:35,1633068035.0526376,,,0.01,0.0,-0.0
2021/10/01 14:00:35,1633068035.1526375,,,0.01,0.0,-0.0
2021/10/01 14:00:35,1633068035.2516375,,,0.07,0.0,-0.0
2021/10/01 14:00:35,1633068035.3696406,,,0.0,-0.04,-0.0
2021/10/01 14:00:35,1633068035.4526374,,,0.01,0.0,-0.03
2021/10/01 14:00:35,1633068035.5516376,,,0.01,-0.0,-0.0
2021/10/01 14:00:35,1633068035.6516378,,,0.0,-0.0,-0.0
2021/10/01 14:00:35,1633068035.7516372,,,0.01,-0.01,-0.0
2021/10/01 14:00:35,1633068035.853638,,,0.02,0.0,-0.0
2021/10/01 14:00:35,1633068035.9526396,,,0.01,0.0,0.04
2021/10/01 14:00:36,1633068036.0526376,,,0.0,0.0,-0.0
2021/10/01 14:00:36,1633068036.1706388,,,0.03,-0.0,-0.0
2021/10/01 14:00:36,1633068036.251637,,,0.0,-0.0,-0.12
2021/10/01 14:00:36,1633068036.3516383,,,0.01,0.0,-0.0
2021/10/01 14:00:36,1633068036.4516375,,,0.01,-0.0,-0.0
2021/10/01 14:00:36,1633068036.5536377,,,0.0,-0.01,0.01
2021/10/01 14:00:36,1633068036.6525087,,,0.01,0.01,0.01
2021/10/01 14:00:36,1633068036.7522428,,,0.01,-0.0,-0.0
2021/10/01 14:00:36,1633068036.8517673,,,0.01,0.0,-0.0
2021/10/01 14:00:36,1633068036.9517658,,,0.01,0.0,-0.0
2021/10/01 14:00:37,1633068037.051764,,,0.01,-0.0,-0.0
2021/10/01 14:00:37,1633068037.15177,,,-0.02,-0.0,-0.0
2021/10/01 14:00:37,1633068037.251766,,,0.0,0.0,-0.0
2021/10/01 14:00:37,1633068037.3517632,,,0.02,-0.0,-0.0
2021/10/01 14:00:37,1633068037.451764,,,0.0,0.0,-0.0
2021/10/01 14:00:37,1633068037.5727644,,,0.01,0.0,-0.01
2021/10/01 14:00:37,1633068037.7437668,,,0.01,0.0,-0.0
2021/10/01 14:00:37,1633068037.785765,,,0.0,-0.0,0.01
2021/10/01 14:00:37,1633068037.8517652,,,0.01,0.0,0.0
2021/10/01 14:00:37,1633068037.9517705,,,0.01,0.0,0.02
2021/10/01 14:00:38,1633068038.0527651,,,0.0,-0.0,-0.0
2021/10/01 14:00:38,1633068038.1527653,,,0.01,-0.0,-0.0
2021/10/01 14:00:38,1633068038.2517674,,,0.01,-0.01,-0.0
2021/10/01 14:00:38,1633068038.3517752,,,-0.11,0.0,-0.0
2021/10/01 14:00:38,1633068038.4517665,,,-0.01,-0.0,-0.0
2021/10/01 14:00:38,1633068038.5517726,,,0.01,-0.02,-0.0
2021/10/01 14:00:38,1633068038.6515262,,,0.01,0.0,-0.0
2021/10/01 14:00:38,1633068038.751528,,,0.01,0.0,-0.0
2021/10/01 14:00:38,1633068038.8515284,,,0.01,0.0,-0.0
2021/10/01 14:00:38,1633068038.9515436,,,-0.16,0.0,-0.0
2021/10/01 14:00:39,1633068039.051047,,,0.03,0.06,-0.0
2021/10/01 14:00:39,1633068039.1520486,,,0.01,-0.0,-0.0
2021/10/01 14:00:39,1633068039.2520492,,,0.01,-0.01,-0.0
2021/10/01 14:00:39,1633068039.3630471,,,0.01,0.0,-0.0
2021/10/01 14:00:39,1633068039.452048,,,0.01,-0.01,-0.0
2021/10/01 14:00:39,1633068039.5610478,,,-0.14,-0.01,-0.0
2021/10/01 14:00:39,1633068039.6520476,,,0.01,0.48,-0.0
2021/10/01 14:00:39,1633068039.7530491,,,0.01,0.03,0.1
2021/10/01 14:00:39,1633068039.8519084,,,0.01,0.0,-0.02
2021/10/01 14:00:39,1633068039.952161,30.10,67.70,0.01,0.0,-0.0
2021/10/01 14:00:40,1633068040.052156,,,0.01,0.0,-0.0
2021/10/01 14:00:40,1633068040.1521578,,,0.11,-0.0,-0.0
2021/10/01 14:00:40,1633068040.2512586,,,0.0,-0.0,-0.0
2021/10/01 14:00:40,1633068040.352259,,,0.0,0.0,-0.0
